measure,location,sex,age,cause,metric,year,val,upper,lower,,,,
YLDs (Years Lived with Disability),Singapore,Female,65 to 69,Breast cancer,Number,2014,125.3940999,184.4627912,78.77793664,,,,
YLDs (Years Lived with Disability),Singapore,Female,70 to 74,Breast cancer,Number,2014,80.52102282,117.1599171,51.96639082,,,,
YLDs (Years Lived with Disability),Singapore,Female,75 to 79,Breast cancer,Number,2014,58.08753585,82.34117313,37.81315047,,,,
YLDs (Years Lived with Disability),Singapore,Female,80 plus,Breast cancer,Number,2014,84.08218475,113.8316581,59.70822456,,,,
YLDs (Years Lived with Disability),Singapore,Female,All Ages,Breast cancer,Number,2014,1449.935632,1981.760578,995.5778172,,,,
YLDs (Years Lived with Disability),Singapore,Female,5-14 years,Breast cancer,Number,2014,0,0,0,,,,
YLDs (Years Lived with Disability),Singapore,Female,15-49 years,Breast cancer,Number,2014,512.9911858,735.7545827,347.9566988,,,,
YLDs (Years Lived with Disability),Singapore,Female,50-69 years,Breast cancer,Number,2014,714.2537024,1005.081551,484.3385666,,,,
YLDs (Years Lived with Disability),Singapore,Female,70+ years,Breast cancer,Number,2014,222.6907434,298.1521467,157.5952871,,,,
YLDs (Years Lived with Disability),Singapore,Female,<1 year,Breast cancer,Number,2014,0,0,0,,,,
YLDs (Years Lived with Disability),Singapore,Female,80 to 84,Breast cancer,Number,2014,37.28986526,52.41406703,24.79566376,,,,
YLDs (Years Lived with Disability),Singapore,Female,85 to 89,Breast cancer,Number,2014,27.55090335,38.13997431,18.42724088,,,,
YLDs (Years Lived with Disability),Singapore,Female,90 to 94,Breast cancer,Number,2014,15.78676691,21.9447313,10.65901507,,,,
YLDs (Years Lived with Disability),Singapore,Female,<20 years,Breast cancer,Number,2014,0.206116961,0.312916215,0.130983568,,,,
YLDs (Years Lived with Disability),Singapore,Female,10 to 24,Breast cancer,Number,2014,3.054383432,4.595214043,1.859894072,,,,
YLDs (Years Lived with Disability),Singapore,Female,95 plus,Breast cancer,Number,2014,3.454649229,4.919408899,2.261729874,,,,
YLDs (Years Lived with Disability),Singapore,Female,<70 years,Breast cancer,Number,2014,1227.244888,1694.523698,836.4805117,,,,
YLDs (Years Lived with Disability),Singapore,Female,Under 5,Cervical cancer,Number,2014,0,0,0,,,,
YLDs (Years Lived with Disability),Singapore,Female,Early Neonatal,Cervical cancer,Number,2014,0,0,0,,,,
YLDs (Years Lived with Disability),Singapore,Female,Late Neonatal,Cervical cancer,Number,2014,0,0,0,,,,
YLDs (Years Lived with Disability),Singapore,Female,Post Neonatal,Cervical cancer,Number,2014,0,0,0,,,,
YLDs (Years Lived with Disability),Singapore,Female,1 to 4,Cervical cancer,Number,2014,0,0,0,,,,
YLDs (Years Lived with Disability),Singapore,Female,5 to 9,Cervical cancer,Number,2014,0,0,0,,,,
YLDs (Years Lived with Disability),Singapore,Female,10 to 14,Cervical cancer,Number,2014,0,0,0,,,,
YLDs (Years Lived with Disability),Singapore,Female,15 to 19,Cervical cancer,Number,2014,0.21260553,0.358641474,0.120703504,,,,
YLDs (Years Lived with Disability),Singapore,Female,20 to 24,Cervical cancer,Number,2014,1.380080063,2.431534676,0.70765845,,,,
YLDs (Years Lived with Disability),Singapore,Female,25 to 29,Cervical cancer,Number,2014,6.371402149,12.56516792,2.549165206,,,,
YLDs (Years Lived with Disability),Singapore,Female,30 to 34,Cervical cancer,Number,2014,15.27480368,26.88675649,6.991860348,,,,
YLDs (Years Lived with Disability),Singapore,Female,35 to 39,Cervical cancer,Number,2014,18.52920872,31.61826924,9.262052013,,,,
YLDs (Years Lived with Disability),Singapore,Female,40 to 44,Cervical cancer,Number,2014,17.90373471,30.57621886,9.654677214,,,,
YLDs (Years Lived with Disability),Singapore,Female,45 to 49,Cervical cancer,Number,2014,16.86423412,27.878176,9.104244661,,,,
YLDs (Years Lived with Disability),Singapore,Female,50 to 54,Cervical cancer,Number,2014,15.22553032,24.20312883,8.768387592,,,,
YLDs (Years Lived with Disability),Singapore,Female,55 to 59,Cervical cancer,Number,2014,14.6491221,23.50226784,8.576414886,,,,
YLDs (Years Lived with Disability),Singapore,Female,60 to 64,Cervical cancer,Number,2014,10.93134238,17.51343358,6.295742211,,,,
YLDs (Years Lived with Disability),Singapore,Female,65 to 69,Cervical cancer,Number,2014,8.429252919,12.9032489,4.993036632,,,,
YLDs (Years Lived with Disability),Singapore,Female,70 to 74,Cervical cancer,Number,2014,4.838582714,7.297631361,2.843445462,,,,
YLDs (Years Lived with Disability),Singapore,Female,75 to 79,Cervical cancer,Number,2014,3.90445718,5.986115238,2.336291822,,,,
YLDs (Years Lived with Disability),Singapore,Female,80 plus,Cervical cancer,Number,2014,4.813433292,6.584389153,3.345076532,,,,
YLDs (Years Lived with Disability),Singapore,Female,All Ages,Cervical cancer,Number,2014,139.3277899,192.1954235,95.61800548,,,,
YLDs (Years Lived with Disability),Singapore,Female,5-14 years,Cervical cancer,Number,2014,0,0,0,,,,
YLDs (Years Lived with Disability),Singapore,Female,15-49 years,Cervical cancer,Number,2014,76.53606897,112.1670054,48.9759563,,,,
YLDs (Years Lived with Disability),Singapore,Female,50-69 years,Cervical cancer,Number,2014,49.23524773,69.66179831,32.93356208,,,,
YLDs (Years Lived with Disability),Singapore,Female,70+ years,Cervical cancer,Number,2014,13.55647319,18.62015036,9.201487669,,,,
YLDs (Years Lived with Disability),Singapore,Female,<1 year,Cervical cancer,Number,2014,0,0,0,,,,
YLDs (Years Lived with Disability),Singapore,Female,80 to 84,Cervical cancer,Number,2014,2.127009183,3.142974838,1.348153454,,,,
YLDs (Years Lived with Disability),Singapore,Female,85 to 89,Cervical cancer,Number,2014,1.702633271,2.502734296,1.060593111,,,,
YLDs (Years Lived with Disability),Singapore,Female,90 to 94,Cervical cancer,Number,2014,0.794009316,1.485375362,0.360982003,,,,
YLDs (Years Lived with Disability),Singapore,Female,<20 years,Cervical cancer,Number,2014,0.21260553,0.358641474,0.120703504,,,,
YLDs (Years Lived with Disability),Singapore,Female,10 to 24,Cervical cancer,Number,2014,1.592685592,2.767627809,0.843086272,,,,
YLDs (Years Lived with Disability),Singapore,Female,95 plus,Cervical cancer,Number,2014,0.189781521,0.390209486,0.047575522,,,,
YLDs (Years Lived with Disability),Singapore,Female,<70 years,Cervical cancer,Number,2014,125.7713167,175.4689101,84.79540362,,,,
YLDs (Years Lived with Disability),Singapore,Female,Under 5,Colon and rectum cancer,Number,2014,0,0,0,,,,
YLDs (Years Lived with Disability),Singapore,Female,Early Neonatal,Colon and rectum cancer,Number,2014,0,0,0,,,,
YLDs (Years Lived with Disability),Singapore,Female,Late Neonatal,Colon and rectum cancer,Number,2014,0,0,0,,,,
YLDs (Years Lived with Disability),Singapore,Female,Post Neonatal,Colon and rectum cancer,Number,2014,0,0,0,,,,
YLDs (Years Lived with Disability),Singapore,Female,1 to 4,Colon and rectum cancer,Number,2014,0,0,0,,,,
YLDs (Years Lived with Disability),Singapore,Female,5 to 9,Colon and rectum cancer,Number,2014,0,0,0,,,,
YLDs (Years Lived with Disability),Singapore,Female,10 to 14,Colon and rectum cancer,Number,2014,0,0,0,,,,
YLDs (Years Lived with Disability),Singapore,Female,15 to 19,Colon and rectum cancer,Number,2014,0.305354283,0.471037831,0.184734206,,,,
YLDs (Years Lived with Disability),Singapore,Female,20 to 24,Colon and rectum cancer,Number,2014,1.970024295,3.199345317,1.139118417,,,,
YLDs (Years Lived with Disability),Singapore,Female,25 to 29,Colon and rectum cancer,Number,2014,4.337039091,7.293697357,2.241224724,,,,
YLDs (Years Lived with Disability),Singapore,Female,30 to 34,Colon and rectum cancer,Number,2014,7.398308128,12.38442649,4.208905572,,,,
YLDs (Years Lived with Disability),Singapore,Female,35 to 39,Colon and rectum cancer,Number,2014,11.55804688,19.54079671,5.920014229,,,,
YLDs (Years Lived with Disability),Singapore,Female,40 to 44,Colon and rectum cancer,Number,2014,15.95054513,25.06778781,8.849967312,,,,
YLDs (Years Lived with Disability),Singapore,Female,45 to 49,Colon and rectum cancer,Number,2014,25.96466093,38.74532864,15.7095321,,,,
YLDs (Years Lived with Disability),Singapore,Female,50 to 54,Colon and rectum cancer,Number,2014,41.36364472,65.97226098,22.53035169,,,,
YLDs (Years Lived with Disability),Singapore,Female,55 to 59,Colon and rectum cancer,Number,2014,58.01775089,88.38639883,33.98912092,,,,
YLDs (Years Lived with Disability),Singapore,Female,60 to 64,Colon and rectum cancer,Number,2014,63.83353461,92.71658718,39.71999136,,,,
YLDs (Years Lived with Disability),Singapore,Female,65 to 69,Colon and rectum cancer,Number,2014,53.19341048,76.68489453,33.61355825,,,,
YLDs (Years Lived with Disability),Singapore,Female,70 to 74,Colon and rectum cancer,Number,2014,50.2655235,73.35029438,32.37996306,,,,
YLDs (Years Lived with Disability),Singapore,Female,75 to 79,Colon and rectum cancer,Number,2014,46.11710363,64.65502033,30.69274517,,,,
YLDs (Years Lived with Disability),Singapore,Female,80 plus,Colon and rectum cancer,Number,2014,87.92256054,115.7175745,63.84989296,,,,
YLDs (Years Lived with Disability),Singapore,Female,All Ages,Colon and rectum cancer,Number,2014,468.1975071,620.3928784,333.1696038,,,,
YLDs (Years Lived with Disability),Singapore,Female,5-14 years,Colon and rectum cancer,Number,2014,0,0,0,,,,
YLDs (Years Lived with Disability),Singapore,Female,15-49 years,Colon and rectum cancer,Number,2014,67.48397873,94.97641886,44.4167701,,,,
YLDs (Years Lived with Disability),Singapore,Female,50-69 years,Colon and rectum cancer,Number,2014,216.4083407,298.7640912,146.922744,,,,
YLDs (Years Lived with Disability),Singapore,Female,70+ years,Colon and rectum cancer,Number,2014,184.3051877,240.2715503,134.5567924,,,,
YLDs (Years Lived with Disability),Singapore,Female,<1 year,Colon and rectum cancer,Number,2014,0,0,0,,,,
YLDs (Years Lived with Disability),Singapore,Female,80 to 84,Colon and rectum cancer,Number,2014,35.29776193,49.04377915,24.01816325,,,,
YLDs (Years Lived with Disability),Singapore,Female,85 to 89,Colon and rectum cancer,Number,2014,30.30386819,40.65307315,21.21253181,,,,
YLDs (Years Lived with Disability),Singapore,Female,90 to 94,Colon and rectum cancer,Number,2014,18.04992595,24.30300224,12.89070893,,,,
YLDs (Years Lived with Disability),Singapore,Female,<20 years,Colon and rectum cancer,Number,2014,0.305354283,0.471037831,0.184734206,,,,
YLDs (Years Lived with Disability),Singapore,Female,10 to 24,Colon and rectum cancer,Number,2014,2.275378579,3.6267345,1.345167377,,,,
YLDs (Years Lived with Disability),Singapore,Female,95 plus,Colon and rectum cancer,Number,2014,4.271004463,5.955309002,2.818381906,,,,
YLDs (Years Lived with Disability),Singapore,Female,<70 years,Colon and rectum cancer,Number,2014,283.8923194,393.1758562,195.4440631,,,,
YLDs (Years Lived with Disability),Singapore,Female,Under 5,Ovarian cancer,Number,2014,0,0,0,,,,
YLDs (Years Lived with Disability),Singapore,Female,Early Neonatal,Ovarian cancer,Number,2014,0,0,0,,,,
YLDs (Years Lived with Disability),Singapore,Female,Late Neonatal,Ovarian cancer,Number,2014,0,0,0,,,,
YLDs (Years Lived with Disability),Singapore,Female,Post Neonatal,Ovarian cancer,Number,2014,0,0,0,,,,
YLDs (Years Lived with Disability),Singapore,Female,1 to 4,Ovarian cancer,Number,2014,0,0,0,,,,
YLDs (Years Lived with Disability),Singapore,Female,5 to 9,Ovarian cancer,Number,2014,0,0,0,,,,
YLDs (Years Lived with Disability),Singapore,Female,10 to 14,Ovarian cancer,Number,2014,0,0,0,,,,
YLDs (Years Lived with Disability),Singapore,Female,15 to 19,Ovarian cancer,Number,2014,1.595473902,2.652974181,0.855518414,,,,
YLDs (Years Lived with Disability),Singapore,Female,20 to 24,Ovarian cancer,Number,2014,5.877455796,11.16789502,2.558064218,,,,
YLDs (Years Lived with Disability),Singapore,Female,25 to 29,Ovarian cancer,Number,2014,7.003724315,12.22024799,3.386731261,,,,
YLDs (Years Lived with Disability),Singapore,Female,30 to 34,Ovarian cancer,Number,2014,9.315322163,16.16726675,4.659743208,,,,
YLDs (Years Lived with Disability),Singapore,Female,35 to 39,Ovarian cancer,Number,2014,10.21733646,16.90205943,5.541113244,,,,
YLDs (Years Lived with Disability),Singapore,Female,40 to 44,Ovarian cancer,Number,2014,14.23202299,30.23392457,4.037140065,,,,
YLDs (Years Lived with Disability),Singapore,Female,45 to 49,Ovarian cancer,Number,2014,22.02824787,40.99967021,8.307870908,,,,
YLDs (Years Lived with Disability),Singapore,Female,50 to 54,Ovarian cancer,Number,2014,22.39907864,42.27508923,9.293070653,,,,
YLDs (Years Lived with Disability),Singapore,Female,55 to 59,Ovarian cancer,Number,2014,23.74164593,41.8019878,10.32371561,,,,
YLDs (Years Lived with Disability),Singapore,Female,60 to 64,Ovarian cancer,Number,2014,18.15393886,32.72742813,7.276737067,,,,
YLDs (Years Lived with Disability),Singapore,Female,65 to 69,Ovarian cancer,Number,2014,11.95305475,21.21431721,5.175030313,,,,
YLDs (Years Lived with Disability),Singapore,Female,70 to 74,Ovarian cancer,Number,2014,6.77173605,13.00990665,2.55835094,,,,
YLDs (Years Lived with Disability),Singapore,Female,75 to 79,Ovarian cancer,Number,2014,4.885831116,9.016212413,1.771568291,,,,
YLDs (Years Lived with Disability),Singapore,Female,80 plus,Ovarian cancer,Number,2014,8.595086808,13.41321248,4.822290712,,,,
YLDs (Years Lived with Disability),Singapore,Female,All Ages,Ovarian cancer,Number,2014,166.7699557,229.9077694,114.3793768,,,,
YLDs (Years Lived with Disability),Singapore,Female,5-14 years,Ovarian cancer,Number,2014,0,0,0,,,,
YLDs (Years Lived with Disability),Singapore,Female,15-49 years,Ovarian cancer,Number,2014,70.2695835,105.662143,44.1551356,,,,
YLDs (Years Lived with Disability),Singapore,Female,50-69 years,Ovarian cancer,Number,2014,76.24771819,112.3005103,47.56972906,,,,
YLDs (Years Lived with Disability),Singapore,Female,70+ years,Ovarian cancer,Number,2014,20.25265397,30.38453682,12.57444897,,,,
YLDs (Years Lived with Disability),Singapore,Female,<1 year,Ovarian cancer,Number,2014,0,0,0,,,,
YLDs (Years Lived with Disability),Singapore,Female,80 to 84,Ovarian cancer,Number,2014,3.994775462,7.504856792,1.6258156,,,,
YLDs (Years Lived with Disability),Singapore,Female,85 to 89,Ovarian cancer,Number,2014,2.875351009,5.245626467,1.165238842,,,,
YLDs (Years Lived with Disability),Singapore,Female,90 to 94,Ovarian cancer,Number,2014,1.489768566,2.679475747,0.674283241,,,,
YLDs (Years Lived with Disability),Singapore,Female,<20 years,Ovarian cancer,Number,2014,1.595473902,2.652974181,0.855518414,,,,
YLDs (Years Lived with Disability),Singapore,Female,10 to 24,Ovarian cancer,Number,2014,7.472929697,13.33123763,3.678363201,,,,
YLDs (Years Lived with Disability),Singapore,Female,95 plus,Ovarian cancer,Number,2014,0.235191772,0.501410655,0.042619958,,,,
YLDs (Years Lived with Disability),Singapore,Female,<70 years,Ovarian cancer,Number,2014,146.5173017,206.7758338,98.49053425,,,,
YLDs (Years Lived with Disability),Singapore,Female,Under 5,"Tracheal, bronchus, and lung cancer",Number,2013,0,0,0,,,,
YLDs (Years Lived with Disability),Singapore,Female,Early Neonatal,"Tracheal, bronchus, and lung cancer",Number,2013,0,0,0,,,,
YLDs (Years Lived with Disability),Singapore,Female,Late Neonatal,"Tracheal, bronchus, and lung cancer",Number,2013,0,0,0,,,,
YLDs (Years Lived with Disability),Singapore,Female,Post Neonatal,"Tracheal, bronchus, and lung cancer",Number,2013,0,0,0,,,,
YLDs (Years Lived with Disability),Singapore,Female,1 to 4,"Tracheal, bronchus, and lung cancer",Number,2013,0,0,0,,,,
YLDs (Years Lived with Disability),Singapore,Female,5 to 9,"Tracheal, bronchus, and lung cancer",Number,2013,0,0,0,,,,
YLDs (Years Lived with Disability),Singapore,Female,10 to 14,"Tracheal, bronchus, and lung cancer",Number,2013,0,0,0,,,,
YLDs (Years Lived with Disability),Singapore,Female,15 to 19,"Tracheal, bronchus, and lung cancer",Number,2013,0.046940097,0.086938748,0.024097974,,,,
YLDs (Years Lived with Disability),Singapore,Female,20 to 24,"Tracheal, bronchus, and lung cancer",Number,2013,0.248102079,0.469226446,0.12792519,,,,
YLDs (Years Lived with Disability),Singapore,Female,25 to 29,"Tracheal, bronchus, and lung cancer",Number,2013,0.794262047,1.404124776,0.419606978,,,,
YLDs (Years Lived with Disability),Singapore,Female,30 to 34,"Tracheal, bronchus, and lung cancer",Number,2013,1.880291692,3.104187721,1.024753953,,,,
YLDs (Years Lived with Disability),Singapore,Female,35 to 39,"Tracheal, bronchus, and lung cancer",Number,2013,2.919576463,5.324360646,1.325008497,,,,
YLDs (Years Lived with Disability),Singapore,Female,40 to 44,"Tracheal, bronchus, and lung cancer",Number,2013,4.022209659,6.754095475,2.048891619,,,,
YLDs (Years Lived with Disability),Singapore,Female,45 to 49,"Tracheal, bronchus, and lung cancer",Number,2013,9.648799271,14.34978706,5.832311,,,,
YLDs (Years Lived with Disability),Singapore,Female,50 to 54,"Tracheal, bronchus, and lung cancer",Number,2013,11.67226069,17.37720219,7.119787436,,,,
YLDs (Years Lived with Disability),Singapore,Female,55 to 59,"Tracheal, bronchus, and lung cancer",Number,2013,15.77351171,28.7875611,7.183025379,,,,
YLDs (Years Lived with Disability),Singapore,Female,60 to 64,"Tracheal, bronchus, and lung cancer",Number,2013,18.13493875,30.33093432,8.869512732,,,,
YLDs (Years Lived with Disability),Singapore,Female,65 to 69,"Tracheal, bronchus, and lung cancer",Number,2013,16.38609865,26.5777223,8.627628159,,,,
YLDs (Years Lived with Disability),Singapore,Female,70 to 74,"Tracheal, bronchus, and lung cancer",Number,2013,14.76032065,23.02894759,7.651216282,,,,
YLDs (Years Lived with Disability),Singapore,Female,75 to 79,"Tracheal, bronchus, and lung cancer",Number,2013,12.71129704,19.96396094,6.830803188,,,,
YLDs (Years Lived with Disability),Singapore,Female,80 plus,"Tracheal, bronchus, and lung cancer",Number,2013,25.30481205,37.16712876,16.10890627,,,,
YLDs (Years Lived with Disability),Singapore,Female,All Ages,"Tracheal, bronchus, and lung cancer",Number,2013,134.3034209,176.2567807,96.74406913,,,,
YLDs (Years Lived with Disability),Singapore,Female,5-14 years,"Tracheal, bronchus, and lung cancer",Number,2013,0,0,0,,,,
YLDs (Years Lived with Disability),Singapore,Female,15-49 years,"Tracheal, bronchus, and lung cancer",Number,2013,19.56018131,27.50127005,12.70811004,,,,
YLDs (Years Lived with Disability),Singapore,Female,50-69 years,"Tracheal, bronchus, and lung cancer",Number,2013,61.9668098,89.3952221,40.9278927,,,,
YLDs (Years Lived with Disability),Singapore,Female,70+ years,"Tracheal, bronchus, and lung cancer",Number,2013,52.77642975,71.1311296,36.46590129,,,,
YLDs (Years Lived with Disability),Singapore,Female,<1 year,"Tracheal, bronchus, and lung cancer",Number,2013,0,0,0,,,,
YLDs (Years Lived with Disability),Singapore,Female,80 to 84,"Tracheal, bronchus, and lung cancer",Number,2013,12.14708573,19.51658412,6.456797,,,,
YLDs (Years Lived with Disability),Singapore,Female,85 to 89,"Tracheal, bronchus, and lung cancer",Number,2013,8.105826248,12.53703441,4.461099746,,,,
YLDs (Years Lived with Disability),Singapore,Female,90 to 94,"Tracheal, bronchus, and lung cancer",Number,2013,3.987660861,6.177731963,2.155636648,,,,
YLDs (Years Lived with Disability),Singapore,Female,<20 years,"Tracheal, bronchus, and lung cancer",Number,2013,0.046940097,0.086938748,0.024097974,,,,
YLDs (Years Lived with Disability),Singapore,Female,10 to 24,"Tracheal, bronchus, and lung cancer",Number,2013,0.295042176,0.550619617,0.155790585,,,,
YLDs (Years Lived with Disability),Singapore,Female,95 plus,"Tracheal, bronchus, and lung cancer",Number,2013,1.064239213,1.73056117,0.534847922,,,,
YLDs (Years Lived with Disability),Singapore,Female,<70 years,"Tracheal, bronchus, and lung cancer",Number,2013,81.5269911,113.1296515,55.60328506,,,,
YLDs (Years Lived with Disability),Singapore,Female,Under 5,Breast cancer,Number,2013,0,0,0,,,,
YLDs (Years Lived with Disability),Singapore,Female,Early Neonatal,Breast cancer,Number,2013,0,0,0,,,,
YLDs (Years Lived with Disability),Singapore,Female,Late Neonatal,Breast cancer,Number,2013,0,0,0,,,,
YLDs (Years Lived with Disability),Singapore,Female,Post Neonatal,Breast cancer,Number,2013,0,0,0,,,,
YLDs (Years Lived with Disability),Singapore,Female,1 to 4,Breast cancer,Number,2013,0,0,0,,,,
YLDs (Years Lived with Disability),Singapore,Female,5 to 9,Breast cancer,Number,2013,0,0,0,,,,
YLDs (Years Lived with Disability),Singapore,Female,10 to 14,Breast cancer,Number,2013,0,0,0,,,,
YLDs (Years Lived with Disability),Singapore,Female,15 to 19,Breast cancer,Number,2013,0.213177223,0.319922353,0.133207283,,,,
YLDs (Years Lived with Disability),Singapore,Female,20 to 24,Breast cancer,Number,2013,2.780791726,4.246132045,1.684433461,,,,
YLDs (Years Lived with Disability),Singapore,Female,25 to 29,Breast cancer,Number,2013,18.83401922,31.87661933,9.364676759,,,,
YLDs (Years Lived with Disability),Singapore,Female,30 to 34,Breast cancer,Number,2013,56.13988913,88.44451343,33.01654889,,,,
YLDs (Years Lived with Disability),Singapore,Female,35 to 39,Breast cancer,Number,2013,91.26260939,138.6864626,54.21366816,,,,
YLDs (Years Lived with Disability),Singapore,Female,40 to 44,Breast cancer,Number,2013,141.6457689,211.4361414,86.65289738,,,,
YLDs (Years Lived with Disability),Singapore,Female,45 to 49,Breast cancer,Number,2013,200.2025655,300.650186,129.9460504,,,,
YLDs (Years Lived with Disability),Singapore,Female,50 to 54,Breast cancer,Number,2013,197.1298567,287.5646695,124.1055032,,,,
YLDs (Years Lived with Disability),Singapore,Female,55 to 59,Breast cancer,Number,2013,208.5751187,304.2049538,132.5692336,,,,
YLDs (Years Lived with Disability),Singapore,Female,60 to 64,Breast cancer,Number,2013,176.8430606,256.6846039,113.6882077,,,,
YLDs (Years Lived with Disability),Singapore,Female,65 to 69,Breast cancer,Number,2013,116.0274612,174.0139955,73.57322043,,,,
YLDs (Years Lived with Disability),Singapore,Female,70 to 74,Breast cancer,Number,2013,78.9508421,117.4381514,51.02625896,,,,
YLDs (Years Lived with Disability),Singapore,Female,75 to 79,Breast cancer,Number,2013,53.60325158,76.50295951,35.05196077,,,,
YLDs (Years Lived with Disability),Singapore,Female,80 plus,Breast cancer,Number,2013,78.46445889,106.8412261,56.42567243,,,,
YLDs (Years Lived with Disability),Singapore,Female,All Ages,Breast cancer,Number,2013,1420.672871,1957.079189,982.9229452,,,,
YLDs (Years Lived with Disability),Singapore,Female,5-14 years,Breast cancer,Number,2013,0,0,0,,,,
YLDs (Years Lived with Disability),Singapore,Female,15-49 years,Breast cancer,Number,2013,511.078821,724.2533572,348.8814722,,,,
YLDs (Years Lived with Disability),Singapore,Female,50-69 years,Breast cancer,Number,2013,698.5754971,980.1539598,474.138438,,,,
YLDs (Years Lived with Disability),Singapore,Female,70+ years,Breast cancer,Number,2013,211.0185526,283.6494892,149.064703,,,,
YLDs (Years Lived with Disability),Singapore,Female,<1 year,Breast cancer,Number,2013,0,0,0,,,,
YLDs (Years Lived with Disability),Singapore,Female,80 to 84,Breast cancer,Number,2013,35.90315189,50.73119775,24.14054411,,,,
YLDs (Years Lived with Disability),Singapore,Female,85 to 89,Breast cancer,Number,2013,24.68579785,34.08955867,16.60885014,,,,
YLDs (Years Lived with Disability),Singapore,Female,90 to 94,Breast cancer,Number,2013,14.72751912,20.41443631,9.98336722,,,,
YLDs (Years Lived with Disability),Singapore,Female,<20 years,Breast cancer,Number,2013,0.213177223,0.319922353,0.133207283,,,,
YLDs (Years Lived with Disability),Singapore,Female,10 to 24,Breast cancer,Number,2013,2.99396895,4.534081759,1.826349895,,,,
YLDs (Years Lived with Disability),Singapore,Female,95 plus,Breast cancer,Number,2013,3.147990024,4.666215513,2.070621232,,,,
YLDs (Years Lived with Disability),Singapore,Female,<70 years,Breast cancer,Number,2013,1209.654318,1680.722198,817.6855082,,,,
YLDs (Years Lived with Disability),Singapore,Female,Under 5,Cervical cancer,Number,2013,0,0,0,,,,
YLDs (Years Lived with Disability),Singapore,Female,Early Neonatal,Cervical cancer,Number,2013,0,0,0,,,,
YLDs (Years Lived with Disability),Singapore,Female,Late Neonatal,Cervical cancer,Number,2013,0,0,0,,,,
YLDs (Years Lived with Disability),Singapore,Female,Post Neonatal,Cervical cancer,Number,2013,0,0,0,,,,
YLDs (Years Lived with Disability),Singapore,Female,1 to 4,Cervical cancer,Number,2013,0,0,0,,,,
YLDs (Years Lived with Disability),Singapore,Female,5 to 9,Cervical cancer,Number,2013,0,0,0,,,,
YLDs (Years Lived with Disability),Singapore,Female,10 to 14,Cervical cancer,Number,2013,0,0,0,,,,
YLDs (Years Lived with Disability),Singapore,Female,15 to 19,Cervical cancer,Number,2013,0.213984389,0.362103334,0.120309553,,,,
YLDs (Years Lived with Disability),Singapore,Female,20 to 24,Cervical cancer,Number,2013,1.363778845,2.395487257,0.715485427,,,,
YLDs (Years Lived with Disability),Singapore,Female,25 to 29,Cervical cancer,Number,2013,6.025995411,12.42474215,2.172477404,,,,
YLDs (Years Lived with Disability),Singapore,Female,30 to 34,Cervical cancer,Number,2013,15.89027587,28.38527691,7.512201598,,,,
YLDs (Years Lived with Disability),Singapore,Female,35 to 39,Cervical cancer,Number,2013,17.56547469,29.58699003,8.85835392,,,,
YLDs (Years Lived with Disability),Singapore,Female,40 to 44,Cervical cancer,Number,2013,17.48120761,30.21014934,9.244756697,,,,
YLDs (Years Lived with Disability),Singapore,Female,45 to 49,Cervical cancer,Number,2013,16.36059202,26.5720191,8.260397284,,,,
YLDs (Years Lived with Disability),Singapore,Female,50 to 54,Cervical cancer,Number,2013,15.17358158,24.33912325,8.598705592,,,,
YLDs (Years Lived with Disability),Singapore,Female,55 to 59,Cervical cancer,Number,2013,14.54721348,23.08877866,8.590906519,,,,
YLDs (Years Lived with Disability),Singapore,Female,60 to 64,Cervical cancer,Number,2013,10.90712174,17.4460676,6.200260281,,,,
YLDs (Years Lived with Disability),Singapore,Female,65 to 69,Cervical cancer,Number,2013,8.075623745,12.49178046,4.841567861,,,,
YLDs (Years Lived with Disability),Singapore,Female,70 to 74,Cervical cancer,Number,2013,4.938717339,7.362291781,2.959801843,,,,
YLDs (Years Lived with Disability),Singapore,Female,75 to 79,Cervical cancer,Number,2013,3.709367869,5.592911255,2.252830037,,,,
YLDs (Years Lived with Disability),Singapore,Female,80 plus,Cervical cancer,Number,2013,4.565898203,6.294270343,3.117420105,,,,
YLDs (Years Lived with Disability),Singapore,Female,All Ages,Cervical cancer,Number,2013,136.8188328,190.2617402,93.38281754,,,,
YLDs (Years Lived with Disability),Singapore,Female,5-14 years,Cervical cancer,Number,2013,0,0,0,,,,
YLDs (Years Lived with Disability),Singapore,Female,15-49 years,Cervical cancer,Number,2013,74.90130883,109.6101609,47.83894836,,,,
YLDs (Years Lived with Disability),Singapore,Female,50-69 years,Cervical cancer,Number,2013,48.70354054,68.82137817,32.67920506,,,,
YLDs (Years Lived with Disability),Singapore,Female,70+ years,Cervical cancer,Number,2013,13.21398341,17.84642835,8.994823031,,,,
YLDs (Years Lived with Disability),Singapore,Female,<1 year,Cervical cancer,Number,2013,0,0,0,,,,
YLDs (Years Lived with Disability),Singapore,Female,80 to 84,Cervical cancer,Number,2013,2.103259735,3.133264693,1.332406825,,,,
YLDs (Years Lived with Disability),Singapore,Female,85 to 89,Cervical cancer,Number,2013,1.538858541,2.210361307,0.973129832,,,,
YLDs (Years Lived with Disability),Singapore,Female,90 to 94,Cervical cancer,Number,2013,0.745820521,1.322515024,0.321316922,,,,
YLDs (Years Lived with Disability),Singapore,Female,<20 years,Cervical cancer,Number,2013,0.213984389,0.362103334,0.120309553,,,,
